"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 621"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 255"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 541"
"Тіркелген ажырасулар саны(Адам)","2000 жыл","200012","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 521"
"Тіркелген ажырасулар саны(Адам)","2005 жыл","200512","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 750"
"Тіркелген ажырасулар саны(Адам)","2002 жыл","200212","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 120"
"Тіркелген ажырасулар саны(Адам)","2001 жыл","200112","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 652"
"Тіркелген ажырасулар саны(Адам)","2007 жыл","200712","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 360"
"Тіркелген ажырасулар саны(Адам)","2003 жыл","200312","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 967"
"Тіркелген ажырасулар саны(Адам)","2008 жыл","200812","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 003"
"Тіркелген ажырасулар саны(Адам)","2006 жыл","200612","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 502"
"Тіркелген ажырасулар саны(Адам)","2004 жыл","200412","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 880"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 869"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 378"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","5 111"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 994"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","5 008"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 714"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","5 045"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 259"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 166"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 962"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 286"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 026"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","933"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","605"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","741"
"Тіркелген ажырасулар саны(Адам)","2000 жыл","200012","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","477"
"Тіркелген ажырасулар саны(Адам)","2005 жыл","200512","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","470"
"Тіркелген ажырасулар саны(Адам)","2002 жыл","200212","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","553"
"Тіркелген ажырасулар саны(Адам)","2001 жыл","200112","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","480"
"Тіркелген ажырасулар саны(Адам)","2007 жыл","200712","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","551"
"Тіркелген ажырасулар саны(Адам)","2003 жыл","200312","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","507"
"Тіркелген ажырасулар саны(Адам)","2008 жыл","200812","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","608"
"Тіркелген ажырасулар саны(Адам)","2006 жыл","200612","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","447"
"Тіркелген ажырасулар саны(Адам)","2004 жыл","200412","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","435"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","840"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","722"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","915"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","771"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","868"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","899"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","936"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","691"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","809"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","821"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","541"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 991"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 107"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 753"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 877"
"Тіркелген ажырасулар саны(Адам)","2000 жыл","200012","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","983"
"Тіркелген ажырасулар саны(Адам)","2005 жыл","200512","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 583"
"Тіркелген ажырасулар саны(Адам)","2002 жыл","200212","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 252"
"Тіркелген ажырасулар саны(Адам)","2001 жыл","200112","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 078"
"Тіркелген ажырасулар саны(Адам)","2007 жыл","200712","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 579"
"Тіркелген ажырасулар саны(Адам)","2003 жыл","200312","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 457"
"Тіркелген ажырасулар саны(Адам)","2008 жыл","200812","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 714"
"Тіркелген ажырасулар саны(Адам)","2006 жыл","200612","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 695"
"Тіркелген ажырасулар саны(Адам)","2004 жыл","200412","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 541"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 052"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 884"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 056"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 063"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 159"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 024"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 006"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 619"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 770"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 938"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","1 472"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 091"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 119"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","910"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 081"
"Тіркелген ажырасулар саны(Адам)","2000 жыл","200012","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","491"
"Тіркелген ажырасулар саны(Адам)","2005 жыл","200512","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","496"
"Тіркелген ажырасулар саны(Адам)","2002 жыл","200212","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","485"
"Тіркелген ажырасулар саны(Адам)","2001 жыл","200112","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","512"
"Тіркелген ажырасулар саны(Адам)","2007 жыл","200712","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","778"
"Тіркелген ажырасулар саны(Адам)","2003 жыл","200312","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","451"
"Тіркелген ажырасулар саны(Адам)","2008 жыл","200812","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","941"
"Тіркелген ажырасулар саны(Адам)","2006 жыл","200612","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","491"
"Тіркелген ажырасулар саны(Адам)","2004 жыл","200412","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","387"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 088"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 043"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 204"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 265"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 258"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 190"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 213"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","673"
