"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген некелер саны(Адам)","2007 жыл","200712","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","12 814"
"Тіркелген некелер саны(Адам)","2003 жыл","200312","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","9 982"
"Тіркелген некелер саны(Адам)","2008 жыл","200812","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","11 234"
"Тіркелген некелер саны(Адам)","2006 жыл","200612","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","12 055"
"Тіркелген некелер саны(Адам)","2004 жыл","200412","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","10 323"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","10 241"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","11 469"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","11 167"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","13 107"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","12 269"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","12 988"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","10 121"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 632"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","9 262"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","8 570"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 571"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 673"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 598"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 519"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 661"
"Тіркелген некелер саны(Адам)","2000 жыл","200012","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 534"
"Тіркелген некелер саны(Адам)","2005 жыл","200512","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 609"
"Тіркелген некелер саны(Адам)","2002 жыл","200212","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 449"
"Тіркелген некелер саны(Адам)","2001 жыл","200112","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 201"
"Тіркелген некелер саны(Адам)","2007 жыл","200712","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 994"
"Тіркелген некелер саны(Адам)","2003 жыл","200312","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 749"
"Тіркелген некелер саны(Адам)","2008 жыл","200812","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 779"
"Тіркелген некелер саны(Адам)","2006 жыл","200612","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 721"
"Тіркелген некелер саны(Адам)","2004 жыл","200412","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 627"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 753"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 645"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 059"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 097"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 064"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","2 667"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 856"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 848"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 501"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 417"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","АҚМОЛА ОБЛЫСЫ","0","ауылдық жер","0","1 722"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 446"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 605"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 411"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 976"
"Тіркелген некелер саны(Адам)","2000 жыл","200012","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 930"
"Тіркелген некелер саны(Адам)","2005 жыл","200512","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","5 030"
"Тіркелген некелер саны(Адам)","2002 жыл","200212","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 813"
"Тіркелген некелер саны(Адам)","2001 жыл","200112","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 647"
"Тіркелген некелер саны(Адам)","2007 жыл","200712","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","5 043"
"Тіркелген некелер саны(Адам)","2003 жыл","200312","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 255"
"Тіркелген некелер саны(Адам)","2008 жыл","200812","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 265"
"Тіркелген некелер саны(Адам)","2006 жыл","200612","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 961"
"Тіркелген некелер саны(Адам)","2004 жыл","200412","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 357"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 566"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 466"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 144"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 731"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 480"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","4 813"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 830"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 514"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 515"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","2 932"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","СОЛТҮСТІК ҚАЗАҚСТАН ОБЛЫСЫ","0","Барлығы","0","3 121"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 724"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 951"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 607"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 885"
"Тіркелген некелер саны(Адам)","2000 жыл","200012","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 526"
"Тіркелген некелер саны(Адам)","2005 жыл","200512","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 414"
"Тіркелген некелер саны(Адам)","2002 жыл","200212","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 361"
"Тіркелген некелер саны(Адам)","2001 жыл","200112","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 244"
"Тіркелген некелер саны(Адам)","2007 жыл","200712","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","3 114"
"Тіркелген некелер саны(Адам)","2003 жыл","200312","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 468"
"Тіркелген некелер саны(Адам)","2008 жыл","200812","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 367"
"Тіркелген некелер саны(Адам)","2006 жыл","200612","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 460"
"Тіркелген некелер саны(Адам)","2004 жыл","200412","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 522"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 023"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 673"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 371"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 571"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 516"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 612"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","2 132"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 598"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 606"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 536"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ҚОСТАНАЙ ОБЛЫСЫ","0","ауылдық жер","0","1 543"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","қалалық жер","0","6 955"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","қалалық жер","0","7 106"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","қалалық жер","0","7 744"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","қалалық жер","0","8 176"
"Тіркелген некелер саны(Адам)","2000 жыл","200012","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","қалалық жер","0","5 215"
"Тіркелген некелер саны(Адам)","2005 жыл","200512","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","қалалық жер","0","7 354"
"Тіркелген некелер саны(Адам)","2002 жыл","200212","ШЫҒЫС ҚАЗАҚСТАН ОБЛЫСЫ","0","қалалық жер","0","6 023"
